1	1	11810	0	0
2	1	10747	3004	0
3	1	11381	5740	0
4	1	7351	8636	0
5	1	6811	10524	0
6	1	6772	12276	0
7	1	17400	14020	0
8	1	15235	18420	0
9	1	16713	22280	0
10	1	6385	26508	0
11	1	5856	28156	0
12	1	6013	29668	0
13	1	12133	31220	0
14	1	11162	34304	0
15	1	11467	37144	0
16	1	4914	40060	0
17	1	4708	41340	0
18	1	4555	42568	0
19	1	11284	43756	0
20	1	9561	46628	0
21	1	10756	49068	0
22	1	6895	51808	0
23	1	6438	53580	0
24	1	6464	55240	0
25	1	7129	56904	0
26	1	5739	58736	0
27	1	7153	60220	0
