146	1	9298	371028	0
147	1	9575	373404	0
148	1	7881	375848	0
149	1	7006	377868	0
150	1	7349	379668	0
151	1	9471	381556	0
152	1	8268	383972	0
153	1	8588	386088	0
154	1	2846	388284	0
155	1	2216	389044	0
156	1	2830	389648	0
157	1	13338	390404	0
158	1	9424	393788	0
159	1	13617	396192	0
160	1	10486	399648	0
161	1	8184	402320	0
162	1	10410	404416	0
163	1	13076	407068	0
164	1	11933	410388	0
165	1	11591	413420	0
166	1	2089	416368	0
167	1	1647	416940	0
168	1	2424	417400	0
169	1	17400	418056	0
170	1	15235	422456	0
171	1	16713	426316	0
172	1	3783	430544	0
173	1	5137	431540	0
174	1	3590	432876	0
175	1	14209	433824	0
176	1	12878	437428	0
177	1	13489	440696	0
178	1	10631	444120	0
179	1	8531	446828	0
180	1	10897	449012	0
181	1	3821	451788	0
182	1	3641	452792	0
183	1	3570	453752	0
184	1	8730	454696	0
185	1	7611	456928	0
186	1	8260	458880	0
187	1	18150	460996	0
188	1	18071	465584	0
189	1	16294	470152	0
190	1	3572	474276	0
191	1	3269	475220	0
192	1	3255	476088	0
193	1	14147	476952	0
194	1	11930	480540	0
195	1	13270	483572	0
196	1	7260	486940	0
197	1	6396	488804	0
198	1	6693	490452	0
199	1	7937	492176	0
200	1	7312	494212	0
201	1	7576	496088	0
202	1	14863	498032	0
203	1	13635	501796	0
204	1	14597	505256	0
205	1	4472	508956	0
206	1	4199	510124	0
207	1	4019	511224	0
208	1	4209	512280	0
209	1	4004	513384	0
210	1	5865	514436	0
211	1	6467	515952	0
212	1	5576	517620	0
213	1	6140	519064	0
214	1	3566	520648	0
215	1	3040	521588	0
216	1	3209	522396	0
217	1	25049	523248	0
218	1	22830	529560	0
219	1	22897	535316	0
220	1	3692	541092	0
221	1	3435	542064	0
222	1	3341	542972	0
223	1	8725	543856	0
224	1	7281	546088	0
225	1	8585	547960	0
226	1	16459	550156	0
227	1	16024	554320	0
228	1	15845	558376	0
229	1	1234	562388	0
230	1	1090	562748	0
231	1	1097	563072	0
232	1	13909	563396	0
233	1	12655	566924	0
234	1	13300	570136	0
235	1	16409	573512	0
236	1	13730	577664	0
237	1	17629	581148	0
238	1	8117	585604	0
239	1	7337	587684	0
240	1	8410	589568	0
241	1	6255	591720	0
242	1	4919	593332	0
243	1	6247	594612	0
244	1	4579	596224	0
245	1	4257	597420	0
246	1	4639	598536	0
247	1	7177	599744	0
248	1	5647	601588	0
249	1	7059	603048	0
250	1	6995	604864	0
251	1	5726	606664	0
252	1	6490	608144	0
253	1	7603	609816	0
254	1	6941	611768	0
255	1	7152	613552	0
256	1	7954	615388	0
257	1	7079	617428	0
258	1	7666	619248	0
259	1	7759	621216	0
260	1	6443	623204	0
261	1	8012	624864	0
262	1	13629	626916	0
263	1	11091	630372	0
264	1	13902	633196	0
265	1	9010	636720	0
266	1	8178	639024	0
267	1	8753	641120	0
268	1	8588	643360	0
269	1	6468	645556	0
270	1	8705	647224	0
271	1	10858	649452	0
272	1	9119	652216	0
273	1	10655	654544	0
274	1	10718	657256	0
275	1	8378	659984	0
276	1	10375	662128	0
277	1	1390	664772	0
278	1	1166	665168	0
279	1	1394	665508	0
280	1	7885	665908	0
281	1	7640	667928	0
282	1	7251	669888	0
283	1	4413	671752	0
284	1	4034	672904	0
285	1	6379	673964	0
286	1	9593	675608	0
287	1	8439	678056	0
288	1	8959	680216	0
289	1	1900	682504	0
290	1	1700	683028	0
291	1	1867	683504	0
292	1	8124	684020	0
293	1	7684	686100	0
294	1	7747	688072	0
295	1	9534	690060	0
296	1	8706	692492	0
297	1	8650	694720	0
298	1	6563	696932	0
299	1	5770	698624	0
300	1	6193	700116	0
301	1	3107	701716	0
302	1	2978	702544	0
303	1	2909	703340	0
304	1	6178	704116	0
305	1	5730	705712	0
306	1	5719	707196	0
307	1	8758	708676	0
308	1	6831	710916	0
309	1	10443	712672	0
310	1	6324	715332	0
311	1	5408	716964	0
312	1	9477	718364	0
313	1	12133	720784	0
314	1	11162	723868	0
315	1	11467	726708	0
316	1	9371	729624	0
317	1	7836	732016	0
318	1	11778	734024	0
319	1	10537	737020	0
320	1	9483	739704	0
321	1	10244	742124	0
322	1	8422	744736	0
323	1	7558	746892	0
324	1	10084	748832	0
325	1	3704	751404	0
326	1	3173	752380	0
327	1	5406	753224	0
328	1	13137	754624	0
329	1	11566	757960	0
330	1	12817	760900	0
331	1	8865	764156	0
332	1	8240	766424	0
333	1	7088	768532	0
334	1	27425	770352	0
335	1	25433	777260	0
336	1	25600	783668	0
337	1	9158	790116	0
338	1	7873	792456	0
339	1	8844	794476	0
340	1	4444	796736	0
341	1	4603	797896	0
342	1	3544	799096	0
343	1	8415	800032	0
344	1	7614	802184	0
345	1	7927	804136	0
346	1	7822	806168	0
347	1	7576	808172	0
348	1	6834	810116	0
349	1	8026	811876	0
350	1	6869	813932	0
351	1	7690	815700	0
352	1	2379	817672	0
353	1	2231	818316	0
354	1	1994	818924	0
355	1	9123	819472	0
356	1	8164	821804	0
357	1	8886	823896	0
358	1	5916	826168	0
359	1	4579	827696	0
360	1	5581	828892	0
361	1	8427	830336	0
362	1	7367	832492	0
363	1	8120	834384	0
364	1	3008	836464	0
365	1	2402	837264	0
366	1	3284	837916	0
367	1	5080	838788	0
368	1	4163	840108	0
369	1	5175	841200	0
370	1	12034	842544	0
371	1	10348	845604	0
372	1	11773	848240	0
373	1	4193	851232	0
374	1	3909	852332	0
375	1	3948	853360	0
376	1	5149	854396	0
377	1	4232	855732	0
378	1	6540	856840	0
379	1	6100	858524	0
380	1	4743	860100	0
381	1	5914	861336	0
382	1	9201	862864	0
383	1	8271	865216	0
384	1	8670	867332	0
385	1	13812	869548	0
386	1	12509	873052	0
387	1	13054	876228	0
388	1	7085	879540	0
389	1	6327	881360	0
390	1	6831	882992	0
391	1	13617	884748	0
392	1	12455	888204	0
393	1	12610	891368	0
394	1	12277	894572	0
395	1	10256	897692	0
396	1	12272	900304	0
397	1	6971	903420	0
398	1	5719	905212	0
399	1	7676	906692	0
400	1	8732	908660	0
401	1	8245	910892	0
402	1	8180	913004	0
403	1	5891	915100	0
404	1	4858	916624	0
405	1	5570	917888	0
406	1	9630	919332	0
407	1	9136	921788	0
408	1	8739	924120	0
409	1	6581	926356	0
410	1	5844	928052	0
411	1	6279	929564	0
412	1	11695	931184	0
413	1	10889	934156	0
414	1	10838	936928	0
415	1	13527	939688	0
416	1	12430	943120	0
417	1	12530	946276	0
418	1	10870	949460	0
419	1	10097	952228	0
420	1	10116	954804	0
421	1	6933	957384	0
422	1	6448	959168	0
423	1	6029	960828	0
424	1	3362	962384	0
425	1	2829	963276	0
426	1	5160	964032	0
427	1	10348	965372	0
428	1	8312	968008	0
429	1	10247	970136	0
430	1	15286	972748	0
431	1	13575	976620	0
432	1	14790	980064	0
433	1	17650	983812	0
434	1	15898	988276	0
435	1	16527	992300	0
436	1	22524	996480	0
437	1	21746	1002160	0
438	1	21398	1007648	0
439	1	6487	1013048	0
440	1	5624	1014720	0
441	1	6401	1016176	0
442	1	6636	1017828	0
443	1	6053	1019536	0
444	1	6239	1021100	0
445	1	6269	1022708	0
446	1	4771	1024324	0
447	1	6593	1025568	0
448	1	7644	1027268	0
449	1	6648	1029228	0
450	1	8294	1030940	0
451	1	10537	1033064	0
452	1	8838	1035748	0
453	1	10349	1038008	0
454	1	11292	1040644	0
455	1	9798	1043516	0
456	1	10706	1046016	0
457	1	8970	1048744	0
458	1	8199	1051036	0
459	1	8440	1053136	0
460	1	9465	1055296	0
461	1	8287	1057712	0
462	1	8818	1059832	0
463	1	10083	1062088	0
464	1	8716	1064660	0
465	1	9395	1066888	0
466	1	4405	1069288	0
467	1	3739	1070440	0
468	1	4953	1071424	0
469	1	10540	1072712	0
470	1	9785	1075396	0
471	1	8870	1077892	0
472	1	11084	1080160	0
473	1	10982	1082980	0
474	1	9399	1085776	0
475	1	7369	1088176	0
476	1	6713	1090068	0
477	1	6950	1091796	0
478	1	2878	1093584	0
479	1	2838	1094352	0
480	1	2376	1095112	0
481	1	16037	1095756	0
482	1	14558	1099816	0
483	1	14988	1103504	0
484	1	1092	1107300	0
485	1	1148	1107624	0
486	1	10188	1107960	0
487	1	9229	1110556	0
488	1	9781	1112912	0
489	1	2003	1115408	0
490	1	1654	1115960	0
491	1	3029	1116424	0
492	1	9207	1117232	0
493	1	8384	1119584	0
494	1	8780	1121728	0
495	1	1126	1123972	0
496	1	1258	1124304	0
497	1	6693	1124668	0
498	1	5316	1126392	0
499	1	7031	1127772	0
500	1	18035	1129580	0
501	1	16311	1134140	0
502	1	17594	1138268	0
503	1	4721	1142716	0
504	1	3953	1143948	0
505	1	4444	1144988	0
506	1	5156	1146148	0
507	1	4761	1147488	0
508	1	4930	1148728	0
509	1	8338	1150012	0
510	1	7811	1152148	0
511	1	7716	1154152	0
512	1	5964	1156132	0
513	1	5866	1157672	0
514	1	5499	1159188	0
515	1	11067	1160612	0
516	1	10094	1163428	0
517	1	17599	1166000	0
518	1	10008	1170448	0
519	1	7817	1173000	0
520	1	10129	1175004	0
521	1	6560	1177588	0
522	1	5680	1179276	0
523	1	6399	1180744	0
524	1	8879	1182392	0
525	1	8173	1184660	0
526	1	8239	1186752	0
527	1	17003	1188860	0
528	1	15110	1193160	0
529	1	16267	1196988	0
530	1	3824	1201104	0
531	1	3465	1202108	0
532	1	3554	1203024	0
533	1	7527	1203964	0
534	1	6675	1205896	0
535	1	7269	1207616	0
536	1	14325	1209484	0
537	1	13191	1213116	0
538	1	13250	1216464	0
539	1	9480	1219828	0
540	1	8329	1222248	0
541	1	9165	1224380	0
542	1	3635	1226720	0
543	1	3019	1227680	0
544	1	4563	1228484	0
545	1	5135	1229676	0
546	1	4776	1231008	0
547	1	4805	1232252	0
548	1	1946	1233504	0
549	1	1559	1234040	0
550	1	1907	1234480	0
551	1	8547	1235008	0
552	1	7687	1237196	0
553	1	8139	1239168	0
554	1	13070	1241252	0
555	1	10526	1244568	0
556	1	12666	1247248	0
557	1	11963	1250464	0
558	1	10369	1253504	0
559	1	11673	1256148	0
560	1	6964	1259116	0
561	1	6441	1260908	0
562	1	6590	1262568	0
563	1	6671	1264264	0
564	1	6015	1265980	0
565	1	7271	1267532	0
566	1	1305	1269400	0
567	1	1114	1269776	0
568	1	1249	1270104	0
569	1	5747	1270468	0
570	1	4891	1271956	0
571	1	5702	1273228	0
572	1	8912	1274704	0
573	1	8065	1276980	0
574	1	8393	1279048	0
575	1	5255	1281196	0
576	1	4273	1282560	0
577	1	5618	1283680	0
578	1	4037	1285136	0
579	1	3536	1286196	0
580	1	3892	1287128	0
581	1	3790	1288152	0
582	1	3389	1289148	0
583	1	3503	1290044	0
584	1	7189	1290968	0
585	1	5860	1292816	0
586	1	6766	1294332	0
587	1	12298	1296072	0
588	1	11301	1299196	0
589	1	11686	1302072	0
590	1	6517	1305044	0
591	1	5703	1306724	0
592	1	6333	1308200	0
593	1	6096	1309832	0
594	1	4893	1311404	0
595	1	7430	1312676	0
596	1	4993	1314584	0
597	1	4239	1315884	0
598	1	5765	1316992	0
599	1	9461	1318484	0
600	1	8969	1320900	0
601	1	8500	1323192	0
602	1	4262	1325368	0
603	1	3969	1326484	0
604	1	3986	1327528	0
605	1	2828	1328576	0
606	1	2615	1329332	0
607	1	2499	1330036	0
608	1	15196	1330712	0
609	1	12735	1334560	0
610	1	14674	1337792	0
611	1	11661	1341512	0
612	1	10735	1344476	0
613	1	11259	1347208	0
614	1	11950	1350072	0
615	1	10855	1353108	0
616	1	10705	1355872	0
617	1	12040	1358600	0
618	1	9971	1361660	0
619	1	11679	1364204	0
620	1	7862	1367172	0
621	1	7206	1369188	0
622	1	7381	1371040	0
623	1	5823	1372936	0
624	1	4902	1374440	0
625	1	5523	1375716	0
626	1	19972	1377148	0
627	1	15817	1382192	0
628	1	20921	1386196	0
629	1	1470	1391476	0
630	1	1304	1391892	0
631	1	1353	1392268	0
632	1	6703	1392656	0
633	1	5678	1394380	0
634	1	7162	1395848	0
635	1	8364	1397688	0
636	1	6648	1399828	0
637	1	8700	1401540	0
638	1	8412	1403764	0
639	1	7414	1405916	0
640	1	7810	1407820	0
641	1	7512	1409824	0
642	1	6487	1411752	0
643	1	7390	1413424	0
644	1	8141	1415320	0
645	1	7354	1417404	0
646	1	7646	1419292	0
647	1	8948	1421252	0
648	1	7273	1423540	0
649	1	11021	1425408	0
650	1	17668	1428212	0
651	1	15173	1432680	0
652	1	16961	1436524	0
653	1	9846	1440816	0
654	1	9311	1443328	0
655	1	9639	1445704	0
656	1	5358	1448164	0
657	1	5395	1449552	0
658	1	4056	1450952	0
659	1	6949	1452016	0
660	1	6213	1453804	0
661	1	6253	1455408	0
662	1	8345	1457020	0
663	1	7288	1459156	0
664	1	8103	1461028	0
665	1	9773	1463104	0
666	1	9484	1465596	0
667	1	8538	1468016	0
668	1	12556	1470200	0
669	1	11769	1473388	0
670	1	12929	1476380	0
671	1	13262	1479664	0
672	1	11590	1483028	0
673	1	12700	1485976	0
674	1	10255	1489200	0
675	1	8941	1491812	0
676	1	9626	1494096	0
677	1	12487	1496552	0
678	1	10261	1499724	0
679	1	12450	1502340	0
680	1	7972	1505504	0
681	1	6495	1507548	0
682	1	8306	1509220	0
683	1	8044	1511348	0
684	1	7247	1513408	0
685	1	7598	1515268	0
686	1	11443	1517216	0
687	1	10458	1520128	0
688	1	10679	1522792	0
689	1	7958	1525512	0
690	1	7521	1527552	0
691	1	7026	1529484	0
692	1	9978	1531292	0
693	1	8427	1533836	0
694	1	9874	1535992	0
695	1	8740	1538512	0
696	1	7542	1540748	0
697	1	8333	1542684	0
698	1	3328	1544816	0
699	1	3382	1545696	0
700	1	2812	1546592	0
701	1	7664	1547344	0
702	1	6764	1549308	0
703	1	7331	1551048	0
704	1	7944	1552932	0
705	1	6907	1554968	0
706	1	7484	1556744	0
707	1	8176	1558664	0
708	1	6339	1560756	0
709	1	8627	1562392	0
710	1	5713	1564600	0
711	1	5229	1566080	0
712	1	5380	1567436	0
713	1	5849	1568832	0
714	1	6364	1570344	0
715	1	5151	1571984	0
716	1	12402	1573320	0
717	1	11315	1576472	0
718	1	11444	1579352	0
719	1	13085	1582264	0
720	1	11403	1585584	0
721	1	12656	1588484	0
722	1	9296	1591696	0
723	1	7836	1594068	0
724	1	9674	1596076	0
725	1	7593	1598544	0
726	1	7148	1600492	0
727	1	6854	1602328	0
728	1	8127	1604092	0
729	1	7277	1606172	0
730	1	7665	1608040	0
731	1	18006	1610008	0
732	1	16105	1614560	0
733	1	17484	1618636	0
734	1	3061	1623056	0
735	1	2775	1623872	0
736	1	2859	1624616	0
737	1	10840	1625380	0
738	1	9876	1628140	0
739	1	9872	1630660	0
740	1	2478	1633176	0
741	1	2294	1633844	0
742	1	2217	1634468	0
743	1	7308	1635072	0
744	1	6719	1636948	0
745	1	6762	1638676	0
746	1	2623	1640416	0
747	1	2317	1641120	0
748	1	3092	1641748	0
749	1	4185	1642572	0
750	1	3488	1643668	0
751	1	4720	1644588	0
752	1	11818	1645816	0
753	1	10332	1648820	0
754	1	11267	1651452	0
755	1	7349	1654320	0
756	1	6519	1656208	0
757	1	6879	1657888	0
758	1	4042	1659656	0
759	1	4686	1660716	0
760	1	3509	1661936	0
761	1	8252	1662864	0
762	1	7765	1664976	0
763	1	7754	1666968	0
764	1	16404	1668956	0
765	1	14908	1673108	0
766	1	15759	1676884	0
767	1	11015	1680872	0
768	1	8818	1683676	0
769	1	11783	1685932	0
770	1	8065	1688928	0
771	1	6571	1690996	0
772	1	8322	1692688	0
773	1	9809	1694820	0
774	1	9087	1697324	0
775	1	8599	1699644	0
776	1	8117	1701844	0
777	1	7433	1703924	0
778	1	7952	1705832	0
779	1	6135	1707868	0
780	1	5543	1709452	0
781	1	5945	1710888	0
782	1	9405	1712424	0
783	1	8267	1714824	0
784	1	8925	1716940	0
785	1	1213	1719220	0
786	1	1221	1719572	0
787	1	5499	1719928	0
788	1	4889	1721352	0
789	1	5352	1722624	0
790	1	3702	1724012	0
791	1	3319	1724988	0
792	1	3373	1725868	0
793	1	10071	1726760	0
794	1	8925	1729328	0
795	1	9696	1731608	0
796	1	9936	1734080	0
797	1	9112	1736612	0
798	1	9416	1738940	0
799	1	8824	1741344	0
800	1	8108	1743600	0
801	1	8357	1745676	0
802	1	6622	1747816	0
803	1	5685	1749520	0
804	1	7480	1750992	0
805	1	11163	1752912	0
806	1	10346	1755752	0
807	1	10620	1758388	0
808	1	12404	1761092	0
809	1	11399	1764244	0
810	1	11845	1767144	0
811	1	6310	1770156	0
812	1	5548	1771784	0
813	1	6173	1773220	0
814	1	6048	1774812	0
815	1	5503	1776372	0
816	1	5675	1777796	0
817	1	3746	1779264	0
818	1	3256	1780252	0
819	1	3688	1781116	0
820	1	9347	1782088	0
821	1	8452	1784476	0
822	1	8916	1786640	0
823	1	9681	1788920	0
824	1	9983	1791392	0
825	1	9329	1793936	0
826	1	7434	1796320	0
827	1	6669	1798228	0
828	1	7143	1799944	0
829	1	3890	1801780	0
830	1	3803	1802804	0
831	1	3347	1803804	0
832	1	1531	1804692	0
833	1	1262	1805124	0
834	1	1457	1805488	0
835	1	7321	1805904	0
836	1	6794	1807784	0
837	1	6469	1809532	0
838	1	10143	1811200	0
839	1	9362	1813784	0
840	1	9502	1816176	0
841	1	6468	1818600	0
842	1	5669	1820268	0
843	1	6253	1821736	0
844	1	10425	1823348	0
845	1	9628	1826004	0
846	1	9933	1828460	0
847	1	10534	1830992	0
848	1	9774	1833676	0
849	1	9577	1836168	0
850	1	6351	1838612	0
851	1	4880	1840248	0
852	1	6110	1841516	0
853	1	7693	1843092	0
854	1	6234	1845064	0
855	1	8356	1846672	0
856	1	9092	1848812	0
857	1	8168	1851136	0
858	1	8437	1853228	0
859	1	5439	1855388	0
860	1	5289	1856796	0
861	1	4547	1858168	0
862	1	8049	1859356	0
863	1	6746	1861420	0
864	1	7990	1863156	0
865	1	7435	1865204	0
866	1	6427	1867112	0
867	1	7387	1868768	0
868	1	5752	1870664	0
869	1	4874	1872152	0
870	1	5405	1873420	0
871	1	20184	1874820	0
872	1	15520	1879916	0
873	1	21328	1883844	0
874	1	5082	1889224	0
875	1	4215	1890544	0
876	1	4844	1891648	0
877	1	21009	1892908	0
878	1	19048	1898212	0
879	1	20137	1903024	0
880	1	3985	1908108	0
881	1	3623	1909156	0
882	1	3715	1910112	0
883	1	6176	1911092	0
884	1	7437	1912684	0
885	1	5301	1914592	0
886	1	10076	1915968	0
887	1	9136	1918536	0
888	1	11780	1920868	0
889	1	13800	1923864	0
890	1	12648	1927364	0
891	1	13118	1930576	0
892	1	6608	1933904	0
893	1	6373	1935604	0
894	1	5846	1937248	0
895	1	5516	1938760	0
896	1	4555	1940188	0
897	1	7472	1941376	0
898	1	5877	1943292	0
899	1	5232	1944812	0
900	1	5399	1946168	0
901	1	9956	1947568	0
902	1	8492	1950108	0
903	1	9612	1952280	0
904	1	10988	1954732	0
905	1	10916	1957528	0
906	1	10245	1960308	0
907	1	3861	1962920	0
908	1	5515	1963936	0
909	1	3380	1965364	0
910	1	17726	1966260	0
911	1	15296	1970740	0
912	1	17362	1974612	0
913	1	4496	1979004	0
914	1	5491	1980176	0
915	1	3805	1981600	0
916	1	11765	1982600	0
917	1	10276	1985592	0
918	1	11023	1988212	0
919	1	9354	1991016	0
920	1	8718	1993404	0
921	1	8719	1995632	0
922	1	3884	1997860	0
923	1	4674	1998880	0
924	1	3478	2000100	0
925	1	15865	2001020	0
926	1	14759	2005036	0
927	1	14571	2008776	0
928	1	2142	2012468	0
929	1	1876	2013052	0
930	1	2596	2013572	0
931	1	1229	2014272	0
932	1	1094	2014628	0
933	1	1123	2014952	0
934	1	10278	2015284	0
935	1	9363	2017904	0
936	1	9827	2020296	0
937	1	9557	2022804	0
938	1	9110	2025244	0
939	1	8435	2027572	0
940	1	3839	2029732	0
941	1	3598	2030740	0
942	1	3635	2031688	0
943	1	15554	2032648	0
944	1	14062	2036588	0
945	1	14518	2040152	0
946	1	18154	2043832	0
947	1	15611	2048420	0
948	1	17391	2052372	0
949	1	4060	2056768	0
950	1	3362	2057832	0
951	1	4041	2058724	0
952	1	7390	2059784	0
953	1	6342	2061680	0
954	1	10065	2063316	0
955	1	11332	2065884	0
956	1	9811	2068768	0
957	1	10429	2071272	0
958	1	11517	2073928	0
959	1	9969	2076856	0
960	1	11058	2079400	0
961	1	8762	2082216	0
962	1	8048	2084456	0
963	1	7864	2086516	0
964	1	8568	2088532	0
965	1	7891	2090724	0
966	1	7939	2092748	0
967	1	5236	2094784	0
968	1	4738	2096144	0
969	1	8543	2097380	0
970	1	11810	2099564	0
971	1	10747	2102568	0
972	1	11381	2105304	0
973	1	4088	2108200	0
974	1	3138	2109272	0
975	1	4414	2110108	0
976	1	8080	2111260	0
977	1	7084	2113328	0
978	1	7635	2115148	0
979	1	5384	2117108	0
980	1	4519	2118504	0
981	1	8208	2119684	0
982	1	9716	2121784	0
983	1	8980	2124264	0
984	1	8727	2126560	0
985	1	7351	2128792	0
986	1	6811	2130680	0
987	1	6772	2132432	0
988	1	4554	2134176	0
989	1	4883	2135364	0
990	1	3828	2136636	0
991	1	13069	2137644	0
992	1	11219	2140960	0
993	1	13260	2143816	0
994	1	11616	2147180	0
995	1	9560	2150132	0
996	1	11539	2152572	0
997	1	22118	2155508	0
998	1	19972	2161088	0
999	1	20762	2166132	0
1000	1	4538	2171372	0
1001	1	3761	2172556	0
1002	1	6677	2173548	0
1003	1	1357	2175268	0
1004	1	1809	2175656	0
1005	1	1962	2176160	0
1006	1	1530	2176700	0
1007	1	14659	2177132	0
1008	1	13177	2180848	0
1009	1	14057	2184192	0
1010	1	8029	2187756	0
1011	1	7393	2189812	0
1012	1	7675	2191712	0
1013	1	3003	2193680	0
1014	1	2837	2194480	0
1015	1	2840	2195240	0
1016	1	11483	2196000	0
1017	1	10184	2198920	0
1018	1	10940	2201516	0
1019	1	8014	2204300	0
1020	1	7707	2206352	0
1021	1	6871	2208328	0
1022	1	14432	2210096	0
1023	1	12767	2213752	0
1024	1	13757	2216992	0
1025	1	12727	2220480	0
1026	1	10598	2223712	0
1027	1	16291	2226412	0
1028	1	4914	2230536	0
1029	1	4708	2231816	0
1030	1	4555	2233044	0
1031	1	11815	2234232	0
1032	1	10732	2237236	0
1033	1	11132	2239968	0
1034	1	5727	2242800	0
1035	1	5209	2244280	0
1036	1	5328	2245632	0
1037	1	6519	2247012	0
1038	1	5579	2248692	0
1039	1	9155	2250136	0
1040	1	8198	2252476	0
1041	1	7762	2254576	0
1042	1	7505	2256568	0
1043	1	7532	2258496	0
1044	1	6169	2260428	0
1045	1	9067	2262020	0
1046	1	13667	2264336	0
1047	1	11107	2267804	0
1048	1	13436	2270632	0
1049	1	4213	2274040	0
1050	1	3958	2275144	0
1051	1	3840	2276184	0
1052	1	5225	2277192	0
1053	1	6058	2278548	0
1054	1	4711	2280112	0
1055	1	9811	2281340	0
1056	1	9313	2283844	0
1057	1	9116	2286224	0
1058	1	8051	2288552	0
1059	1	7390	2290616	0
1060	1	10581	2292512	0
1061	1	13323	2295208	0
1062	1	11992	2298588	0
1063	1	12646	2301636	0
1064	1	6280	2304848	0
1065	1	5789	2306468	0
1066	1	5907	2307964	0
1067	1	10274	2309492	0
1068	1	9171	2312112	0
1069	1	9552	2314456	0
1070	1	4334	2316892	0
1071	1	5816	2318024	0
1072	1	4041	2319528	0
1073	1	3041	2320588	0
1074	1	2522	2321400	0
1075	1	3014	2322080	0
1076	1	13600	2322884	0
1077	1	10759	2326332	0
1078	1	13495	2329072	0
1079	1	7578	2332496	0
1080	1	5957	2334440	0
1081	1	7837	2335980	0
1082	1	3521	2337988	0
1083	1	2895	2338920	0
1084	1	4353	2339692	0
1085	1	12161	2340832	0
1086	1	11472	2343924	0
1087	1	11524	2346840	0
1088	1	9899	2349772	0
1089	1	8719	2352296	0
1090	1	9425	2354524	0
1091	1	3503	2356932	0
1092	1	3825	2357856	0
1093	1	2912	2358864	0
1094	1	10398	2359640	0
1095	1	9299	2362288	0
1096	1	8986	2364664	0
1097	1	2489	2366960	0
1098	1	3046	2367632	0
1099	1	2173	2368444	0
1100	1	4806	2369036	0
1101	1	4043	2370288	0
1102	1	4868	2371348	0
